id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
CHIA	6	0.38986	0.60359	0.997916	12614	1	-0.082333	0.59829	0.74295	0.998232	15715	2	-0.082333
TIMM8A	6	0.13366	0.31005	0.997916	6456	3	-0.2781	0.59846	0.74307	0.998232	15716	2	-0.2781
SLC52A2	6	0.10154	0.2504	0.997916	5223	4	-0.35403	0.59865	0.74319	0.998232	15717	1	-0.35403
OR6T1	6	0.20414	0.39651	0.997916	8318	3	-0.073957	0.59879	0.74329	0.998232	15718	1	-0.073957
MFSD12	6	0.023331	0.082681	0.995548	1716	3	-0.13565	0.5988	0.74329	0.998232	15719	2	-0.13565
SIX2	6	0.11666	0.27937	0.997916	5841	3	-0.36959	0.59882	0.74331	0.998232	15720	1	-0.36959
hsa-mir-6744	4	0.14802	0.29197	0.997916	6878	2	-0.2189	0.59894	0.67529	0.998232	15721	1	-0.2189
MRPL17	6	0.049659	0.14436	0.995548	3028	4	-0.1689	0.59896	0.7434	0.998232	15722	1	-0.1689
PTDSS2	6	0.41906	0.62167	0.997916	13047	2	0.034863	0.5991	0.7435	0.998232	15723	2	0.034863
PEAR1	6	0.36697	0.58349	0.997916	12152	3	-0.048662	0.59922	0.74358	0.998232	15724	2	-0.048662
CA6	6	0.74829	0.83403	0.998497	17785	1	0.065826	0.59925	0.7436	0.998232	15725	2	0.065826
UHRF1BP1L	6	0.30194	0.51065	0.997916	10631	3	-0.06512	0.59926	0.74361	0.998232	15726	1	-0.06512
hsa-mir-7641-2	1	0.40071	0.40085	0.997916	12765	0	-0.049852	0.59929	0.59897	0.998232	15727	0	-0.049852
OR5M8	6	0.057868	0.16214	0.997916	3383	2	0.12767	0.59932	0.74366	0.998232	15728	2	0.12767
TARBP2	6	0.065695	0.17852	0.997916	3740	3	-0.19793	0.59937	0.7437	0.998232	15729	2	-0.19793
MAST1	6	0.13093	0.30598	0.997916	6383	4	-0.20175	0.5994	0.74371	0.998232	15730	1	-0.20175
RBM23	6	0.14522	0.32455	0.997916	6808	2	-0.009021	0.59944	0.74374	0.998232	15731	2	-0.009021
C6orf62	6	0.003787	0.016928	0.990781	329	2	-0.03759	0.59953	0.74379	0.998232	15732	2	-0.03759
OR2J3	6	0.20396	0.39629	0.997916	8313	3	-0.1545	0.59958	0.74383	0.998232	15733	1	-0.1545
COPS2	6	0.015367	0.057026	0.990781	1169	5	-0.56381	0.59963	0.74387	0.998232	15734	1	-0.56381
RECQL	6	0.41916	0.62174	0.997916	13049	2	-0.0062335	0.59968	0.7439	0.998232	15735	1	-0.0062335
hsa-mir-4270	4	0.8252	0.82529	0.997916	18588	1	-0.025716	0.59971	0.67568	0.998232	15736	1	-0.025716
LOC100288814	6	0.084235	0.21627	0.997916	4506	3	-0.12569	0.59976	0.74397	0.998232	15737	2	-0.12569
NLRP12	6	0.2411	0.44004	0.997916	9222	3	-0.18048	0.59979	0.74398	0.998232	15738	2	-0.18048
C7orf10	6	0.3703	0.58715	0.997916	12223	3	-0.18386	0.59989	0.74406	0.998232	15739	1	-0.18386
HEXIM1	6	0.87709	0.89046	0.99876	19242	1	-0.074876	0.60007	0.74419	0.998232	15740	1	-0.074876
RAPGEFL1	6	0.96035	0.96032	0.99876	20860	0	0.066709	0.6002	0.74428	0.998232	15741	2	0.066709
hsa-mir-8078	4	0.18756	0.33218	0.997916	7898	2	-0.4068	0.6003	0.676	0.998232	15742	1	-0.4068
EID1	6	0.048484	0.14184	0.995548	2963	4	-0.24952	0.60032	0.74437	0.998232	15743	2	-0.24952
BTC	6	0.0080195	0.032244	0.990781	636	5	-0.33733	0.60037	0.7444	0.998232	15744	1	-0.33733
RDH10	6	0.93813	0.93838	0.99876	20362	0	1.8608e-05	0.6004	0.74441	0.998232	15745	2	1.8608e-05
CHCHD1	6	0.51626	0.6845	0.997916	14485	1	0.054185	0.60055	0.74452	0.998232	15746	2	0.054185
C1orf198	6	0.089215	0.22625	0.997916	4723	4	-0.38211	0.6006	0.74456	0.998232	15747	2	-0.38211
XPNPEP3	6	0.0037832	0.016916	0.990781	328	3	-0.22477	0.60075	0.74465	0.998232	15748	2	-0.22477
FCER2	6	0.043755	0.13158	0.995548	2732	4	-0.31572	0.60085	0.74471	0.998232	15749	2	-0.31572
hsa-mir-320a	4	0.53214	0.63874	0.997916	14714	1	0.034446	0.60085	0.67628	0.998232	15750	1	0.034446
EGLN1	6	0.038748	0.1204	0.995548	2505	4	-0.36571	0.60086	0.74472	0.998232	15751	1	-0.36571
hsa-mir-4302	4	0.53032	0.63793	0.997916	14689	1	-0.048992	0.60088	0.6763	0.998232	15752	1	-0.048992
PMM2	6	0.048754	0.1424	0.995548	2977	4	-0.459	0.60102	0.74483	0.998232	15753	2	-0.459
ZNF93	5	0.78408	0.81379	0.997916	18138	1	-0.028678	0.60104	0.73714	0.998232	15754	2	-0.028678
POFUT2	6	0.10033	0.24811	0.997916	5170	4	-0.16977	0.60105	0.74485	0.998232	15755	2	-0.16977
PLD6	6	0.47199	0.6553	0.997916	13847	2	0.034347	0.60111	0.74489	0.998232	15756	2	0.034347
RNF40	6	0.62186	0.75816	0.997916	16054	2	-0.092139	0.60125	0.74499	0.998232	15757	1	-0.092139
C12orf76	6	4.5186e-05	0.00026169	0.971947	3	4	-0.50078	0.60129	0.74502	0.998232	15758	1	-0.50078
EPS15L1	6	0.048544	0.14197	0.995548	2966	3	-0.16826	0.60129	0.74502	0.998232	15759	1	-0.16826
GADD45GIP1	5	0.65687	0.75485	0.997916	16617	1	-0.049565	0.60129	0.73738	0.998232	15760	2	-0.049565
hsa-mir-3614	4	0.059652	0.14076	0.995548	3463	3	-0.35829	0.6013	0.6765	0.998232	15761	1	-0.35829
NonTargetingControlGuideForHuman_0325	2	0.30009	0.33995	0.997916	10590	1	-0.079492	0.60132	0.60137	0.998232	15762	0	-0.079492
ZNF302	6	0.65607	0.78323	0.997916	16608	2	0.027025	0.60148	0.74515	0.998232	15763	2	0.027025
hsa-mir-4293	4	0.38177	0.52831	0.997916	12499	2	-0.14593	0.60151	0.67662	0.998232	15764	1	-0.14593
PANK3	6	0.64865	0.77779	0.997916	16480	1	0.073226	0.6016	0.74524	0.998232	15765	2	0.073226
ASH1L	5	0.94349	0.94371	0.99876	20466	0	0.12691	0.60173	0.73777	0.998232	15766	2	0.12691
ACAT2	6	0.33158	0.54431	0.997916	11356	3	-0.11795	0.60174	0.74534	0.998232	15767	2	-0.11795
hsa-mir-1973	4	0.23258	0.37779	0.997916	9023	2	-0.16388	0.6018	0.67676	0.998232	15768	1	-0.16388
OR52L1	6	0.92951	0.92986	0.99876	20162	1	-0.041445	0.60191	0.74547	0.998232	15769	2	-0.041445
hsa-mir-620	3	0.4282	0.50689	0.997916	13188	1	0.079866	0.60195	0.62363	0.998232	15770	1	0.079866
CCDC157	6	0.20068	0.39234	0.997916	8229	3	-0.18358	0.60195	0.74549	0.998232	15771	2	-0.18358
DEFB129	6	0.10249	0.25225	0.997916	5265	4	-0.17756	0.60209	0.74558	0.998232	15772	2	-0.17756
ATP2C1	6	0.059505	0.16559	0.997916	3457	3	-0.30237	0.60212	0.74561	0.998232	15773	2	-0.30237
OR5K3	6	0.49538	0.67057	0.997916	14176	2	-0.17349	0.60223	0.74569	0.998232	15774	1	-0.17349
MED9	6	0.010658	0.041392	0.990781	828	4	-0.53089	0.60225	0.7457	0.998232	15775	1	-0.53089
TNFRSF13B	6	0.018651	0.067683	0.990781	1406	4	-0.46284	0.60227	0.74572	0.998232	15776	1	-0.46284
MLIP	6	0.61002	0.74951	0.997916	15886	2	-0.053861	0.60235	0.74577	0.998232	15777	1	-0.053861
RABL2B	5	0.90216	0.90226	0.99876	19631	0	0.15618	0.60241	0.73839	0.998232	15778	2	0.15618
ST20	5	0.13299	0.27899	0.997916	6441	1	-0.0163	0.60245	0.73842	0.998232	15779	2	-0.0163
DIAPH3	6	0.080782	0.20927	0.997916	4374	2	0.099807	0.60246	0.74585	0.998232	15780	2	0.099807
hsa-mir-3615	4	0.14488	0.28882	0.997916	6790	2	-0.88129	0.60254	0.67713	0.998232	15781	1	-0.88129
SIGLECL1	6	0.51839	0.68593	0.997916	14509	1	0.039432	0.60255	0.7459	0.998232	15782	2	0.039432
ARHGAP30	6	0.36908	0.58585	0.997916	12200	2	0.03279	0.60273	0.74602	0.998232	15783	2	0.03279
SMIM21	6	0.025539	0.089508	0.995548	1849	3	-0.082323	0.60276	0.74604	0.998232	15784	1	-0.082323
SH3BP4	6	0.2389	0.43746	0.997916	9166	2	-0.11563	0.60282	0.74609	0.998232	15785	2	-0.11563
hsa-mir-5684	4	0.70315	0.73087	0.997916	17390	1	-0.15701	0.60291	0.67731	0.998232	15786	1	-0.15701
PIK3R1	6	0.045234	0.1348	0.995548	2797	1	0.10313	0.60293	0.74616	0.998232	15787	2	0.10313
PNLIPRP1	6	0.098785	0.24509	0.997916	5112	4	-0.20049	0.60302	0.74621	0.998232	15788	2	-0.20049
C4orf29	6	0.29716	0.50516	0.997916	10523	2	-0.16453	0.60303	0.74623	0.998232	15789	1	-0.16453
ABR	6	0.021803	0.077848	0.995548	1626	3	-0.33183	0.60308	0.74626	0.998232	15790	1	-0.33183
ENTPD2	6	0.13087	0.30587	0.997916	6380	3	-0.10331	0.60309	0.74627	0.998232	15791	2	-0.10331
CDKN2C	6	0.19314	0.3832	0.997916	8036	3	-0.11689	0.60329	0.74641	0.998232	15792	2	-0.11689
HMG20B	6	0.55744	0.71247	0.997916	15098	1	0.13615	0.6033	0.74641	0.998232	15793	2	0.13615
COMMD7	6	0.90984	0.91283	0.99876	19790	1	0.088287	0.60331	0.74643	0.998232	15794	2	0.088287
SUCLG1	6	0.010837	0.041977	0.990781	844	1	0.0058439	0.60336	0.74645	0.998232	15795	1	0.0058439
RHOQ	6	0.48262	0.6622	0.997916	14007	2	0.1336	0.60349	0.74655	0.998232	15796	2	0.1336
ARFGEF1	6	0.26526	0.4685	0.997916	9784	3	-0.33647	0.60352	0.74657	0.998232	15797	1	-0.33647
ARHGEF39	6	0.061221	0.16921	0.997916	3531	3	-0.43919	0.60352	0.74657	0.998232	15798	2	-0.43919
hsa-mir-4641	4	0.77348	0.78058	0.997916	18032	1	-0.076177	0.60356	0.67764	0.998232	15799	1	-0.076177
PPP1R14C	6	0.048124	0.14107	0.995548	2950	3	-0.15068	0.60373	0.74672	0.998232	15800	2	-0.15068
VDAC3	6	0.1041	0.2554	0.997916	5339	4	-0.32346	0.60375	0.74673	0.998232	15801	1	-0.32346
PTAFR	6	0.79417	0.85054	0.99876	18241	1	-0.016298	0.60375	0.74673	0.998232	15802	2	-0.016298
DTD1	6	0.26658	0.47003	0.997916	9812	2	0.031198	0.60377	0.74674	0.998232	15803	2	0.031198
ASB2	6	0.20448	0.39692	0.997916	8331	3	-0.37375	0.60402	0.74691	0.998232	15804	2	-0.37375
MEX3B	6	0.63295	0.7662	0.997916	16215	2	-0.014056	0.60412	0.74698	0.998232	15805	2	-0.014056
hsa-mir-5191	4	0.34385	0.49	0.997916	11661	2	-0.02785	0.6042	0.67796	0.998232	15806	1	-0.02785
MYO3B	6	0.21129	0.40497	0.997916	8501	2	0.0049726	0.60425	0.74709	0.998232	15807	1	0.0049726
NLRP7	6	0.115	0.27618	0.997916	5789	4	-0.34534	0.60438	0.74717	0.998232	15808	2	-0.34534
SYCP1	5	0.38354	0.55384	0.997916	12516	2	-0.043976	0.60438	0.74012	0.998232	15809	2	-0.043976
FAM195A	6	0.55462	0.71055	0.997916	15052	2	-0.026324	0.60439	0.74718	0.998232	15810	1	-0.026324
MUC7	6	0.12386	0.29277	0.997916	6097	3	-0.3008	0.60447	0.74724	0.998232	15811	1	-0.3008
HIST1H1A	6	0.30637	0.51572	0.997916	10723	3	-0.073118	0.6045	0.74725	0.998232	15812	2	-0.073118
IGFBP7	6	0.50846	0.67925	0.997916	14368	2	-0.010576	0.60465	0.74737	0.998232	15813	1	-0.010576
hsa-mir-603	4	0.81693	0.81756	0.997916	18490	1	0.025143	0.60465	0.67819	0.998232	15814	1	0.025143
NonTargetingControlGuideForHuman_0092	2	0.81114	0.81086	0.997916	18423	0	0.15679	0.60471	0.60476	0.998232	15815	0	0.15679
ALX1	6	0.019873	0.071691	0.990781	1497	3	-0.2188	0.60481	0.74747	0.998232	15816	1	-0.2188
DCAF4	6	0.10293	0.25309	0.997916	5281	2	0.065561	0.60481	0.74748	0.998232	15817	2	0.065561
TMC7	6	0.20415	0.39652	0.997916	8319	2	-0.050537	0.60485	0.7475	0.998232	15818	1	-0.050537
GFPT2	6	0.016086	0.059356	0.990781	1225	5	-0.40516	0.60488	0.74752	0.998232	15819	1	-0.40516
FBXO24	6	0.47945	0.66016	0.997916	13953	2	0.12565	0.60493	0.74756	0.998232	15820	2	0.12565
NonTargetingControlGuideForHuman_0914	2	0.74989	0.74977	0.997916	17803	0	0.073635	0.60497	0.60501	0.998232	15821	0	0.073635
HECW1	6	0.80886	0.85641	0.99876	18400	1	-0.07219	0.60497	0.74758	0.998232	15822	2	-0.07219
SPPL2B	6	0.32327	0.53489	0.997916	11125	2	-0.1574	0.605	0.7476	0.998232	15823	2	-0.1574
FASTKD1	6	0.036058	0.11434	0.995548	2398	4	-0.32487	0.60501	0.74761	0.998232	15824	1	-0.32487
HERC5	6	0.95958	0.95954	0.99876	20836	0	0.043189	0.60509	0.74768	0.998232	15825	2	0.043189
GSC	6	0.12442	0.29383	0.997916	6118	4	-0.34942	0.60527	0.7478	0.998232	15826	2	-0.34942
FAM216A	6	0.043443	0.13088	0.995548	2716	4	-0.23505	0.60529	0.74781	0.998232	15827	1	-0.23505
NUP35	6	0.22476	0.42081	0.997916	8824	2	-0.029883	0.60534	0.74784	0.998232	15828	1	-0.029883
MYBPC1	6	0.22362	0.41949	0.997916	8789	3	-0.13132	0.60554	0.74799	0.998232	15829	1	-0.13132
TMEM214	6	0.91728	0.91892	0.99876	19914	1	-0.04262	0.60559	0.74802	0.998232	15830	2	-0.04262
PLAA	6	0.20601	0.3987	0.997916	8376	2	-0.11234	0.60566	0.74807	0.998232	15831	2	-0.11234
TUBGCP5	6	0.050821	0.14694	0.995548	3086	3	-0.10671	0.60568	0.74809	0.998232	15832	2	-0.10671
POP5	6	0.045318	0.13498	0.995548	2802	4	-0.46116	0.60579	0.74817	0.998232	15833	2	-0.46116
COX6B2	6	0.016612	0.061068	0.990781	1258	4	-0.62225	0.60579	0.74817	0.998232	15834	1	-0.62225
NAGS	6	0.46686	0.65204	0.997916	13769	2	-0.0061738	0.6059	0.74825	0.998232	15835	1	-0.0061738
IER3IP1	6	0.04494	0.13414	0.995548	2785	4	-0.51249	0.60594	0.74828	0.998232	15836	2	-0.51249
TOLLIP	6	0.0063298	0.026233	0.990781	508	4	-0.68413	0.60595	0.74829	0.998232	15837	2	-0.68413
SPO11	6	0.26543	0.4687	0.997916	9787	3	-0.13875	0.60596	0.7483	0.998232	15838	2	-0.13875
CXCL16	6	0.89289	0.9006	0.99876	19481	1	-0.11501	0.60607	0.74837	0.998232	15839	2	-0.11501
NCAPG	6	0.0085729	0.03416	0.990781	672	3	-0.49027	0.60621	0.74846	0.998232	15840	1	-0.49027
DIP2B	6	0.2882	0.49495	0.997916	10314	3	-0.066344	0.60638	0.74857	0.998232	15841	2	-0.066344
DIS3	6	0.095772	0.23921	0.997916	4982	3	-0.30682	0.60647	0.74865	0.998232	15842	2	-0.30682
PIK3R4	6	0.078117	0.20396	0.997916	4264	3	-0.066401	0.60651	0.74867	0.998232	15843	2	-0.066401
A1BG	6	0.56774	0.71957	0.997916	15257	1	-0.038481	0.60654	0.74869	0.998232	15844	1	-0.038481
USH1C	6	0.64175	0.77266	0.997916	16354	2	-0.065112	0.60669	0.74879	0.998232	15845	2	-0.065112
RNF214	6	0.78656	0.84763	0.99876	18164	1	0.058117	0.60676	0.74884	0.998232	15846	2	0.058117
TOP3B	6	0.18954	0.37886	0.997916	7946	3	-0.14276	0.60687	0.74891	0.998232	15847	1	-0.14276
SP140	6	0.70241	0.81885	0.997916	17371	2	-0.01239	0.60711	0.74907	0.998232	15848	2	-0.01239
MAGOHB	6	0.10713	0.26125	0.997916	5470	4	-0.2317	0.60716	0.74912	0.998232	15849	2	-0.2317
KRT6A	6	0.074012	0.19564	0.997916	4102	3	-0.20611	0.60732	0.74923	0.998232	15850	2	-0.20611
FAM21A	6	0.40322	0.61181	0.997916	12803	2	0.11367	0.6074	0.74929	0.998232	15851	2	0.11367
GPR19	6	0.071886	0.19128	0.997916	4007	3	-0.14644	0.6074	0.74929	0.998232	15852	2	-0.14644
NDUFS8	6	0.1603	0.34326	0.997916	7175	2	-0.12894	0.60749	0.74935	0.998232	15853	2	-0.12894
LYPLA1	6	0.14387	0.32289	0.997916	6761	3	-0.15106	0.60756	0.74942	0.998232	15854	2	-0.15106
NonTargetingControlGuideForHuman_0023	2	0.64051	0.64044	0.997916	16336	0	0.022241	0.60763	0.60766	0.998232	15855	0	0.022241
FXYD3	6	0.072706	0.19295	0.997916	4039	4	-0.75038	0.60774	0.74955	0.998232	15856	1	-0.75038
SRSF7	6	0.12524	0.29536	0.997916	6142	3	-0.12692	0.60787	0.74964	0.998232	15857	2	-0.12692
ARF6	6	0.0054472	0.023001	0.990781	448	4	-0.44294	0.60795	0.7497	0.998232	15858	1	-0.44294
SPRED1	6	0.94611	0.94625	0.99876	20527	0	0.056193	0.60795	0.7497	0.998232	15859	2	0.056193
hsa-mir-4312	4	0.018881	0.059365	0.990781	1422	2	-1.378	0.60799	0.67989	0.998232	15860	1	-1.378
NonTargetingControlGuideForHuman_0603	2	0.35388	0.38154	0.997916	11879	1	-0.17261	0.60802	0.60807	0.998232	15861	0	-0.17261
C16orf89	6	0.3777	0.5953	0.997916	12417	2	0.015414	0.6082	0.74987	0.998232	15862	2	0.015414
DTNA	6	0.016056	0.059272	0.990781	1222	2	0.001158	0.60834	0.74998	0.998232	15863	2	0.001158
ADAM30	6	0.32418	0.53594	0.997916	11146	2	-0.0086075	0.60838	0.75	0.998232	15864	2	-0.0086075
KCNC3	6	0.019836	0.071573	0.990781	1495	2	0.070739	0.60845	0.75005	0.998232	15865	1	0.070739
RBBP4	6	0.0065788	0.027157	0.990781	525	5	-0.63588	0.60848	0.75008	0.998232	15866	1	-0.63588
RPL4	6	0.3768	0.59429	0.997916	12395	1	-0.053405	0.60854	0.75012	0.998232	15867	2	-0.053405
CCDC89	6	0.93848	0.93872	0.99876	20371	0	0.097647	0.6086	0.75015	0.998232	15868	2	0.097647
LARP4B	6	0.065233	0.17756	0.997916	3721	3	-0.10872	0.60864	0.75018	0.998232	15869	2	-0.10872
OR5H15	6	0.46353	0.64988	0.997916	13712	2	-0.04266	0.60868	0.7502	0.998232	15870	1	-0.04266
HAS1	6	0.13189	0.30775	0.997916	6416	3	-0.15014	0.60881	0.75029	0.998232	15871	2	-0.15014
SAP30	6	0.43768	0.63337	0.997916	13320	2	0.057782	0.60886	0.75032	0.998232	15872	2	0.057782
C2orf57	6	0.055637	0.1574	0.997916	3294	2	0.027422	0.60897	0.75039	0.998232	15873	2	0.027422
COL6A2	6	0.11303	0.27251	0.997916	5715	2	0.045714	0.609	0.75041	0.998232	15874	2	0.045714
ASB6	6	0.43065	0.62895	0.997916	13221	2	0.052004	0.60902	0.75042	0.998232	15875	2	0.052004
LANCL2	6	0.39441	0.6064	0.997916	12686	2	-0.044213	0.60904	0.75044	0.998232	15876	2	-0.044213
RHOBTB2	6	0.14157	0.31996	0.997916	6700	3	-0.10506	0.60909	0.75047	0.998232	15877	1	-0.10506
STK10	6	0.013076	0.049523	0.990781	1013	4	-0.32641	0.60911	0.75049	0.998232	15878	1	-0.32641
SPDL1	6	0.42471	0.62524	0.997916	13121	2	-0.076661	0.6093	0.7506	0.998232	15879	2	-0.076661
NonTargetingControlGuideForHuman_0638	2	0.81377	0.81353	0.997916	18447	0	0.2104	0.60931	0.60937	0.998232	15880	0	0.2104
KRTAP4-7	6	0.041585	0.12676	0.995548	2625	4	-0.39902	0.60931	0.75061	0.998232	15881	1	-0.39902
PPME1	6	0.9264	0.92693	0.99876	20098	1	0.001847	0.60947	0.75073	0.998232	15882	2	0.001847
NonTargetingControlGuideForHuman_0367	2	0.70292	0.70277	0.997916	17384	0	0.0012474	0.60953	0.60958	0.998232	15883	0	0.0012474
TRA2B	6	0.11219	0.27089	0.997916	5680	4	-0.22774	0.60957	0.7508	0.998232	15884	1	-0.22774
C4orf47	6	0.27599	0.48091	0.997916	10030	3	-0.052855	0.60961	0.75083	0.998232	15885	2	-0.052855
hsa-mir-4262	4	0.78743	0.7918	0.997916	18176	1	-0.02122	0.60964	0.68076	0.998232	15886	1	-0.02122
FOXD4L3	4	0.4521	0.5995	0.997916	13558	2	-0.1218	0.61002	0.68097	0.998232	15887	1	-0.1218
AMDHD1	6	0.24569	0.44539	0.997916	9337	3	0.0060638	0.61009	0.75118	0.998232	15888	2	0.0060638
GAGE12B	2	0.50205	0.5069	0.997916	14269	1	0.026533	0.61018	0.61022	0.998232	15889	0	0.026533
ZMAT2	6	0.017611	0.064327	0.990781	1339	4	-0.63694	0.61021	0.75127	0.998232	15890	2	-0.63694
SLC6A4	6	0.026968	0.093429	0.995548	1924	4	-0.532	0.61021	0.75127	0.998232	15891	2	-0.532
S100A12	6	0.54207	0.70204	0.997916	14876	2	-0.11535	0.61025	0.75131	0.998232	15892	1	-0.11535
C12orf71	6	0.22878	0.42562	0.997916	8925	3	-0.19651	0.61038	0.7514	0.998232	15893	1	-0.19651
PRKG1	6	0.89555	0.90241	0.99876	19528	1	0.10171	0.61047	0.75147	0.998232	15894	2	0.10171
OR5H14	6	0.075116	0.19788	0.997916	4140	4	-0.21404	0.6105	0.75149	0.998232	15895	1	-0.21404
PNMA6A	6	0.37877	0.59649	0.997916	12445	2	0.16443	0.61071	0.75166	0.998232	15896	2	0.16443
FAM203A	6	0.11614	0.27838	0.997916	5822	4	-0.25268	0.61074	0.75169	0.998232	15897	2	-0.25268
TMTC3	6	0.060741	0.1682	0.997916	3502	4	-0.27465	0.61077	0.75171	0.998232	15898	1	-0.27465
KRT17	6	0.1007	0.24884	0.997916	5188	3	-0.19083	0.61081	0.75173	0.998232	15899	1	-0.19083
NT5E	6	0.46823	0.65288	0.997916	13790	2	0.11306	0.61082	0.75173	0.998232	15900	2	0.11306
LAMP3	6	0.1191	0.28393	0.997916	5929	3	-0.15752	0.61084	0.75175	0.998232	15901	2	-0.15752
FOXI1	6	0.068324	0.18396	0.997916	3848	4	-0.29412	0.6109	0.7518	0.998232	15902	2	-0.29412
NonTargetingControlGuideForHuman_0814	2	0.42346	0.43823	0.997916	13106	1	0.11699	0.61094	0.61099	0.998232	15903	0	0.11699
OR7A5	6	0.50526	0.67712	0.997916	14322	2	-0.020581	0.61102	0.75187	0.998232	15904	1	-0.020581
OR6V1	6	0.091366	0.23054	0.997916	4812	4	-0.21385	0.61108	0.75192	0.998232	15905	2	-0.21385
CA8	6	0.543	0.70267	0.997916	14883	2	0.041307	0.61111	0.75194	0.998232	15906	2	0.041307
RABEP1	6	0.86749	0.88482	0.99876	19106	1	-0.037937	0.61122	0.75202	0.998232	15907	2	-0.037937
PATE1	6	0.02859	0.097244	0.995548	2008	4	-0.38869	0.61124	0.75204	0.998232	15908	1	-0.38869
GJC2	6	0.0058356	0.024425	0.990781	474	4	-0.4221	0.61133	0.7521	0.998232	15909	1	-0.4221
SYNC	6	0.030131	0.1008	0.995548	2098	1	0.0087293	0.61136	0.75212	0.998232	15910	2	0.0087293
hsa-mir-6810	4	0.25075	0.39613	0.997916	9448	2	-0.11161	0.61138	0.68167	0.998232	15911	1	-0.11161
TRPM7	6	0.14075	0.31895	0.997916	6673	3	-0.080322	0.61142	0.75216	0.998232	15912	2	-0.080322
RILPL2	6	0.83325	0.86721	0.99876	18694	1	-0.017814	0.61142	0.75216	0.998232	15913	2	-0.017814
B3GAT2	6	0.99159	0.9916	0.999851	21507	0	0.13749	0.61149	0.75221	0.998232	15914	1	0.13749
NonTargetingControlGuideForHuman_0392	2	0.32281	0.35722	0.997916	11112	1	-0.191	0.61151	0.61155	0.998232	15915	0	-0.191
KAT2A	6	0.12428	0.29354	0.997916	6113	4	-0.21132	0.61158	0.75227	0.998232	15916	2	-0.21132
PHLDB1	6	0.7685	0.84101	0.99876	17972	1	0.13521	0.61161	0.75229	0.998232	15917	2	0.13521
ST6GALNAC2	6	0.1148	0.27581	0.997916	5781	4	-0.13544	0.61165	0.75232	0.998232	15918	2	-0.13544
TEX10	6	0.073325	0.19424	0.997916	4075	2	-0.0037258	0.61172	0.75237	0.998232	15919	1	-0.0037258
SMIM3	6	0.4918	0.66819	0.997916	14134	2	0.067334	0.61179	0.75242	0.998232	15920	2	0.067334
EIF3K	6	0.089212	0.22624	0.997916	4721	4	-0.43059	0.61183	0.75244	0.998232	15921	1	-0.43059
hsa-mir-323a	4	0.74142	0.75667	0.997916	17724	1	0.0071805	0.61188	0.68193	0.998232	15922	1	0.0071805
NXNL2	6	0.54512	0.70411	0.997916	14913	2	0.1091	0.61196	0.75253	0.998232	15923	2	0.1091
PTPN5	6	0.35125	0.56618	0.997916	11814	3	-0.13738	0.61199	0.75256	0.998232	15924	2	-0.13738
PCIF1	6	0.82598	0.86386	0.99876	18598	1	-0.095381	0.61204	0.75259	0.998232	15925	1	-0.095381
G6PC2	6	0.87393	0.88858	0.99876	19195	1	0.011393	0.6121	0.75264	0.998232	15926	2	0.011393
CLEC17A	6	0.014418	0.053937	0.990781	1109	4	-0.44424	0.6121	0.75265	0.998232	15927	1	-0.44424
FAM98B	6	0.26208	0.46478	0.997916	9705	3	-0.041367	0.61226	0.75276	0.998232	15928	2	-0.041367
PARP15	6	0.047878	0.14053	0.995548	2936	2	-0.093865	0.61242	0.75286	0.998232	15929	1	-0.093865
PRKCA	6	0.14763	0.32751	0.997916	6870	2	-0.0098208	0.61244	0.75288	0.998232	15930	2	-0.0098208
NonTargetingControlGuideForHuman_0741	2	0.044509	0.079879	0.995548	2766	1	-0.36437	0.61254	0.61257	0.998232	15931	0	-0.36437
TRMT61A	6	0.11217	0.27086	0.997916	5677	3	-0.062402	0.61262	0.753	0.998232	15932	2	-0.062402
TRIB1	6	0.97484	0.97497	0.999851	21149	0	0.13229	0.61264	0.75302	0.998232	15933	2	0.13229
PPA1	6	0.18801	0.37703	0.997916	7910	3	-0.13855	0.61276	0.7531	0.998232	15934	1	-0.13855
OR8H3	6	0.25804	0.46004	0.997916	9614	2	-0.02726	0.61286	0.75317	0.998232	15935	2	-0.02726
SPATA21	6	0.030957	0.10271	0.995548	2140	4	-0.36249	0.61312	0.75337	0.998232	15936	1	-0.36249
CCDC28B	6	0.19941	0.39078	0.997916	8202	3	-0.14127	0.61313	0.75338	0.998232	15937	2	-0.14127
SUPT4H1	6	0.51376	0.68281	0.997916	14439	2	-0.11164	0.61324	0.75346	0.998232	15938	1	-0.11164
CDH20	6	0.60401	0.74518	0.997916	15796	2	-0.094868	0.61329	0.75349	0.998232	15939	2	-0.094868
DGKA	6	0.20135	0.39315	0.997916	8243	3	-0.11031	0.61332	0.75351	0.998232	15940	2	-0.11031
SDK2	6	0.21273	0.40667	0.997916	8536	2	-0.12302	0.61337	0.75354	0.998232	15941	1	-0.12302
CAMLG	6	0.29202	0.49937	0.997916	10408	3	-0.15261	0.61338	0.75356	0.998232	15942	2	-0.15261
hsa-mir-4648	4	0.33837	0.48441	0.997916	11512	1	0.044319	0.61348	0.68275	0.998232	15943	1	0.044319
STRIP2	6	0.072419	0.19238	0.997916	4028	3	-0.39869	0.61357	0.7537	0.998232	15944	1	-0.39869
